--- Sheet: Cover & Instructions ---
CEPC-US-008,CEPC Dealing Official,"As a CEPC DO, I want to create Draft Complaints in CRPC Layout for physical letters, with OCR auto-filling English typed text (not handwritten), attach original scan, validate mandatory fields, and on Save & Proceed have it round-robin assigned to CRPC DEO, so that physical complaints enter the system fast with minimal manual effort.","5.6 (Draft Complaint), In Scope OCR (English typed only), Gap # (manual process for physical)",High,8,"• OCR rejects handwritten/non-English with clear message + manual fallback
• Original scan always attached
• Round-robin only to active CRPC DEO
• SLA clock starts on draft creation
• Switch Process available for legacy after CRPC Reviewer approval","OCR, Physical Letters, Intake, CRPC"
CEPC-US-009,CEPC Dealing Official,"As a CEPC DO, I want new complaints (Portal/CRPC) assigned to me via configured logic (Entity Name mapping default, or Round Robin, or Category) with threshold check and fallback to supervisor if mapped user unavailable/on leave, so that every complaint has an immediate owner and workload is balanced.","Business Rule (assignment logic), 5.6 (Assignment to DO)",High,5,"• Super Admin sets active logic per office
• Threshold respected; overflow to next eligible
• On Leave / inactive users skipped with audit reason
• DO sees it in 'Assigned to Me' immediately","Assignment, Threshold, Workload"
CEPC-US-010,CEPC Dealing Official,"As a CEPC DO, I want to add/assign Contact Person (RE) manually or via auto-creation when new complaint registered, with NO record status set to 'Information Required' and counter for status changes, so that RE is engaged promptly and responses are tracked.","5.7 Regulated Entity Record, 5.6 (Assign Contact Person)",High,3,"• Auto NO record on complaint creation
• If NO/PNO unavailable → Regional Admin
• FRC flag visible
• PNO can edit/reassign any assigned NO record
• Alerts to Contact Person on assignment and after 5/10 days","RE Contact, NO Record, FRC"
CEPC-US-011,CEPC Dealing Official,"As a CEPC DO, I want a live SLA countdown timer on edit screen (amber <48h, red breached) and cannot close while a 7-day document upload link to complainant is active, so that I stay aware of time pressure and do not close prematurely while waiting for documents.","5.6 (SLA), 5.11 (pending alerts), 5.7 (document link rules)",High,3,"• Timer visible and color-coded
• Link expiry auto-updates flag to 'No'
• Close action blocked while link active
• Configurable thresholds","SLA, Timer, Document Link"
CEPC-US-012,CEPC Dealing Official,"As a CEPC DO, I want to perform Assessment actions: send to CEPC In-Charge / Reviewer / Closing Authority (with proposed non-maintainable closure clause), mark Sub-Judice, or close under certain non-maintainable clauses, with mandatory fields validated and assignment mode (auto/manual), so that I can progress the complaint with full context.","5.6 (Assessment milestone), 5.10 Milestones",High,5,"• All mandatory fields red-validated
• Proposed clause carried forward and editable by higher roles
• Auto or manual assignment to active users
• Sub-Judice template populates correctly
• Full history entry created","Assessment, Workflow, Maintainability"
CEPC-US-013,CEPC Dealing Official,"As a CEPC DO, I want to schedule/reschedule/complete meetings under Conciliation (Meeting Scheduled → Complete with Yes/No Entity acceptance + minutes, or Rescheduled with reason), generate templated MOM letter for offline signature, and attach scanned copy later, so that facilitation efforts are documented even though meetings happen outside CMS.","5.6 (Conciliation), 5.10 Milestones, Gap (MOM offline)",Medium,5,"• Date/Time + Participants mandatory for Scheduled
• On Complete: acceptance Yes/No + minutes text
• MOM letter generation button (template)
• Status visible in color filter and KPI
• Cannot close while meeting pending","Conciliation, Meeting, MOM (offline)"
CEPC-US-014,CEPC Dealing Official,"As a CEPC DO, I want to forward a complaint to other office / RBI Department / Regulatory Body with mandatory Reason for Transfer, so that matters outside CEPC scope are routed correctly (CRPC Head approval for inter-office).","5.6 (Forward milestone), 5.5.1 status codes",High,3,"• Mandatory reason
• CRPC Head approval gate for other office
• On approve: target DO gets notification and correct status
• On reject: returned with comments
• History maintained","Forward, Routing, CRPC Head"
CEPC-US-015,CEPC Dealing Official,"As a CEPC DO, I want to process closure after Closing Authority advice (Mark for Closure), using closure templates (max 512 char custom text), with pop-up confirmation, auto email/SMS if complainant email exists, or mandatory manual upload + date entry if no email, and digital signature enforcement, so that closure communication is always sent with proof of dispatch.","5.6 (Final Decision), 5.6.3 (closure flow), Gap (manual stamping), Digital Signature in scope",High,5,"• Lock after higher-role advice
• Pop-up confirmation before send
• No email → Generate Letter + upload + mandatory date
• Digital signature required before Closed status
• SMS to mobile always attempted; full dispatch audit","Closure, Digital Signature, Communication"
CEPC-US-016,CEPC Reviewer,"As a CEPC Reviewer, I want to review complaints sent to me, modify proposed closure clause, and send to In-Charge / Closing Authority or send back to DO (mandatory comments, auto to last active DO or manual if on leave), so that I provide quality control before escalation.",5.6.1 CEPC Reviewer - Assessment Actions,High,5,"• Proposed clause editable
• Send back auto-targets last active DO; error + manual picker if unavailable
• Full immutable history
• Limited non-maintainable closure rights only","Reviewer, Quality, Send Back"
CEPC-US-017,CEPC Reviewer,"As a CEPC Reviewer, I want to close certain non-maintainable complaints under delegated clauses (with sample closure letter pop-up for new clauses), following the same email/manual upload + digital signature flow, so that routine cases can be finalized without unnecessary escalation.",5.6.1 (Final Decision - limited closure),Medium,3,"• Only delegated non-maintainable clauses visible
• Same closure communication rules as DO
• Digital signature enforced","Closure, Delegation, Non-Maintainable"
CEPC-US-018,CEPC Reviewer,"As a CEPC Reviewer, I want to see only status codes relevant to my role (All, Assigned to Me, Closed, Sent Back to Reviewer, Sent to In-Charge, Sent to Closing Authority, etc.) and use the same search/filters, so that my view is focused and not cluttered.","5.6.1 (status codes visible to Reviewer), 5.9 Views",Medium,2,"• Role-based filtering enforced
• No access to Closing Authority-only actions unless forwarded","Role View, Filtering"
CEPC-US-019,CEPC Reviewer,"As a CEPC Reviewer, I want the system to prevent me from performing actions reserved for In-Charge or Closing Authority (e.g., forward to other regulatory body, reopen, close under certain clauses) with clear messages, so that segregation of duties is maintained.","5.3 Roles matrix, 5.6.1 (actions available)",High,2,"• Restricted actions hidden or blocked with specific message
• Attempt logged
• No data leakage or status change","RBAC, Segregation, Security"
CEPC-US-020,CEPC In-Charge,"As a CEPC In-Charge, I want to receive escalated complaints and decide to send to Closing Authority, send back to Reviewer/DO, schedule meeting, or forward to other office / RBI Department / Regulatory Body (mandatory reason), so that I act as the key routing and quality gatekeeper for the office.","5.6.2 CEPC In-Charge - Assessment, Forward, Conciliation",High,5,"• All relevant statuses visible (Sent to In-Charge, Sent Back to In-Charge, etc.)
• Forward requires mandatory reason
• CRPC Head approval for other office transfers
• Meeting schedule available
• Full audit trail","In-Charge, Routing, Forward, Escalation"
CEPC-US-021,CEPC In-Charge,"As a CEPC In-Charge, I want to close complaints under my authorized non-maintainable clauses or mark for closure (sending to Closing Authority for advice), with the same digital signature + communication rules, so that I can finalize appropriate cases at my level.",5.6.2 (Final Decision - Complaint Closed / Mark for Closure),High,3,"• Authorized clauses only
• Mark for Closure sends to Closing Authority with context
• Digital signature + email/SMS or manual upload flow enforced","Closure, In-Charge, Digital Signature"
CEPC-US-022,CEPC In-Charge,"As a CEPC In-Charge, I want executive KPIs for my office (SLA compliance %, breach rates by DO, pending RE responses, forwarded complaints, complaints awaiting my action) so that I have real-time situational awareness.","5.6.2 (Login and Dashboard), 5.9 Views",Medium,3,"• Role-specific KPI dashboard
• Quick links to priority queues
• Ageing and breach visibility","Dashboard, KPIs, In-Charge"
CEPC-US-023,CEPC In-Charge,"As a CEPC In-Charge, I want to send complaints back to Reviewer or DO with mandatory comments when more work is needed, with automatic reassignment to last active person (or manual if on leave), so that quality issues are addressed without delay.",5.6.2 (Send back to CEPC DO / Reviewer),High,3,"• Mandatory comment
• Auto to last active; error + manual picker if unavailable
• Yellow color coding applied
• Full history retained","Send Back, Quality, Workflow"
CEPC-US-024,CEPC In-Charge,"As a CEPC In-Charge, I want to forward complaints to other RBI Department, other office, or other Regulatory Body (with validated email from master) and trigger automatic complainant awareness notification, so that out-of-scope matters are correctly escalated with notice.","5.6.2 (Forward), Business Rule (regulatory body master)",High,3,"• Regulatory body picker from validated master
• Auto awareness email to complainant
• CRPC Head approval for office transfers
• Full transfer history","Forward, Regulatory, Notification"
CEPC-US-025,CEPC Closing Authority,"As a CEPC Closing Authority, I want full authority to make final decisions on all complaints escalated to me, close under any clause (with mandatory closure clause), mark for closure, or reopen previously closed complaints with mandatory reason, so that I am the ultimate decision maker for CEPC cases.","5.6.3 CEPC Closing Authority - Final Decision, Re-open, 5.3 Roles",High,8,"• All closure clauses available
• Digital signature mandatory before Closed
• Reopen only by Closing Authority + Admin
• Mandatory reason for reopen (Appellate / Court Order / Correction)
• Auto-assign reopened to original DO
• Full history retained","Closing Authority, Final Decision, Reopen"
CEPC-US-026,CEPC Closing Authority,"As a CEPC Closing Authority, I want to forward complaints to other office, RBI Department, or Regulatory Body when needed (mandatory reason), with CRPC Head approval for inter-office, so that jurisdictionally incorrect or complex cases are routed correctly.",5.6.3 (Forward milestone),High,3,"• Mandatory reason for transfer
• CRPC Head approval gate
• Target office gets correct status and owner
• Rejected transfers returned with comments","Forward, Routing, Closing Authority"
CEPC-US-027,CEPC Closing Authority,"As a CEPC Closing Authority, I want an executive dashboard showing total open complaints across offices under my jurisdiction, average resolution time, SLA compliance %, pending my action, and reopened complaints, so that I have complete oversight.",5.6.3 (Login and Dashboard - Executive Dashboard),High,3,"• Cross-office view if authorized
• Quick links to priority queues (reopened, pending my action)
• Resolution time and SLA % visible","Dashboard, Oversight, Closing Authority"
CEPC-US-028,CEPC Closing Authority,"As a CEPC Closing Authority, I want to update Legal Case Details on any complaint and view closure files for closed complaints without changing workflow status, so that litigation tracking is always possible.",5.6.3 (Legal Case Details tab),Medium,2,"• Editable Legal Case tab on any complaint
• Closed complaints: files viewable, workflow locked
• Updates logged in history","Legal, Closed Complaints"
CEPC-US-029,CEPC Closing Authority,"As a CEPC Closing Authority, I want the system to enforce that only I (and Admin) can reopen closed complaints, and that digital signature is applied before any complaint reaches Closed status, so that finality and legal validity of closures are protected.","Business Rule (reopen exclusively Closing Authority + Admin), Digital Signature in scope",High,3,"• Reopen action hidden/disabled for all other roles
• Digital signature validation before Closed status set
• Any bypass attempt logged and blocked","RBAC, Reopen, Digital Signature, Compliance"
CEPC-US-030,CEPC Closing Authority,"As a CEPC Closing Authority, I want to receive system alerts/pop-ups if a complainant has no email when I try to close (forcing manual letter + date entry), so that I am guided to complete closure communication correctly even when email is missing.","5.6.3 (closure letter rules), Constraint (email conditional)",High,2,"• Clear validation message when email missing
• Generate Letter button appears
• Date of sending mandatory to close
• Audit of manual dispatch","Closure, No Email, Validation"
CEPC-US-031,RE Contact Person,"As an RE Contact Person, I want to receive NO records assigned to me with status 'Information Required', view complaint details (FRC flag visible), respond/update status, and reassign within my entity if needed, so that I can fulfill my regulatory response obligation within the configured timeline (15 days default).","5.3 Roles (Contact Person RE), 5.7 Regulated Entity Record",High,5,"• Auto-assigned on complaint creation
• Alerts on assignment + 5/10 day reminders
• Can update status and add documents
• Can reassign to another Contact Person in same entity
• FRC flag clearly visible","RE Contact, NO Record, Response Obligation"
CEPC-US-032,RE Contact Person,"As an RE Contact Person, I want view-only access to reports and complaint history for complaints assigned to me, with no ability to alter workflow or closure, so that I have transparency without overstepping into RBI internal processes.",5.3 Roles matrix (Contact Person view rights),Medium,2,"• Strict view-only on assigned complaints
• Reports limited to own complaints
• Clear separation from RBI internal notes","RE Contact, View Only, RBAC"
CEPC-US-033,System / Platform Admin,"As the system, I want to enforce that closure letters are digitally signed by an authorized Closing Authority before status can be set to Closed, with graceful handling if signature service is unavailable, so that legal validity of closures is never compromised.","Digital Signature in scope, Gap (manual stamping), Constraint (email conditional)",Critical,5,"• Signature required before Closed status
• Clear error if cert invalid/expired
• Queue + admin intervention path for outage
• Signed PDF linked to complaint history","Digital Signature, Compliance, Closure"
CEPC-US-034,System / Platform Admin,"As the system, I want page load for complaint list and detail ≤3 seconds at 95th percentile under 500 concurrent CEPC users, with horizontal auto-scaling, so that performance remains responsive during peak periods.","NFR-006, PSR-02 (adapted for CEPC)",High,8,"• Validated in load testing pre go-live
• Monitoring of response time/error rate
• Auto-scaling triggered
• <1% failure under 3x peak","Performance, Scalability, NFR"
CEPC-US-035,System / Security Admin,"As the system, I want AES-256 encryption at rest, TLS 1.3+ in transit, immutable tamper-evident audit logs for all actions, 15-min session timeout, and successful VAPT with critical findings remediated before go-live, so that citizen data and complaint integrity meet RBI standards and DPDP Act 2023.","NFR-004, NFR-009, 7.1 Security Requirements (adapted)",Critical,13,"• Encryption verified in infra review
• Audit logs immutable; tampering attempt flagged + alerted
• 15-min timeout global
• VAPT sign-off mandatory pre-production
• PII minimization per role (Contact Person sees only assigned)","Security, Encryption, Audit, DPDP, VAPT"
CEPC-US-036,System / Platform Admin,"As the system, I want the 7-day document upload link sent to complainants to require email + mobile OTP, auto-expire after 7 days (updating flag to No), and block closure while active, so that additional document collection is secure and controlled.","5.7 (document upload link rules), analogous to RBIO 6.5.4.13",High,5,"• OTP mandatory on complainant side
• Link expires after exactly 7 days
• Flag auto-updates; cannot resend while active
• Close action blocked while active
• Attachments appear with source flag in tab","Document Link, Security, OTP, 7-day Expiry"
CEPC-US-037,System / Platform Admin,"As the system, I want OCR limited to printed/typed English text on physical letters (handwritten rejected with clear message and manual entry option), with original scan always attached, so that data quality is maintained without promising unsupported capabilities.","In Scope OCR (English typed only), Gap (manual physical)",High,3,"• OCR rejects handwritten/non-English with actionable message
• Original scan always attached for reference
• DO can edit all fields post-OCR
• No data loss on fallback","OCR, Physical Letters, Limitation"
CEPC-US-038,System / Platform Admin,"As the system, I want comprehensive data migration strategy (reviewed/sign-off by DIT/CEPD) covering legacy complaints, user mappings, NO records, and history, with rollback plan, so that cutover to CMS 2.0 CEPC layout is safe and auditable.","NFR-005 (Data Migration Strategy), 3.5 Risks (Migration)",High,8,"• Strategy document produced and signed before dev
• Includes legacy cutover, scheme flag (N/A for CEPC but history), user/territory mapping
• Rollback plan tested
• Audit of migration runs","Data Migration, Cutover, Risk"

--- Sheet: Test Cases ---
TC ID,Parent US ID,Test Title,Pre-conditions,Test Steps,Test Data,Expected Result,Test Type
CEPC-TC-00101,CEPC-US-001,"Happy Path - As any CEPC user or RE Contact Person, I want to login ...",User logged in with correct role via Kavach. Relevant master data and test complaint/NO record in correct starting state. Email/SMS/OCR services available.,"1. Navigate to role-appropriate view.
2. Open complaint or perform primary action (create draft, send to next role, close, assign Contact Person, etc.).
3. Fill mandatory fields, choose assignment mode if applicable.
4. Save & Proceed / Submit.
5. Verify status change, history, notifications, and any auto-actions (letter, assignment, color, SLA timer).",Valid starting complaint/NO record. Active users available. Test complainant with email + mobile. English printed letter scan for OCR stories.,Action succeeds cleanly. Correct next status. Full audit history with user + timestamp. Notifications triggered. Color/SLA updated. No validation errors.,Positive
CEPC-TC-00102,CEPC-US-001,Negative - Unauthorized Role or Permission Denied,"Logged in as role without permission for the action (e.g., Reviewer trying to forward to Regulatory Body, DO trying to reopen).","1. Login as unauthorized role.
2. Attempt restricted action on eligible complaint.
3. Observe UI (button hidden/disabled) or validation error.
4. Check audit log for attempt.",Complaint in state where higher-role action is possible. Lower-role test user in same territory.,Action blocked with clear message ('Insufficient permission' or specific role requirement). No status change. Attempt logged. No data leakage.,Negative
CEPC-TC-00103,CEPC-US-001,Edge - Missing Mandatory / Invalid Value / Boundary,"Complaint in valid state. One mandatory field blank or invalid data entered (e.g., future date in past, 513 char custom text, empty reason for transfer).","1. Open form.
2. Leave one mandatory blank or enter invalid value.
3. Submit and observe inline + final error.
4. Correct and re-submit to confirm recovery.",513+ chars in custom closure text. Past date for meeting. Empty mandatory reason. Compensation-like field if applicable (though not core to CEPC).,"Red highlighting on invalid fields. Specific actionable error message. Submit blocked until fixed. After correction, succeeds cleanly.",Edge
CEPC-TC-00104,CEPC-US-001,Edge - Large History / Concurrent Users / Performance,System under 400+ concurrent load. Complaint has very long history or many attachments.,"1. Use large test complaint or simulate load.
2. Perform action (search, edit, status change, report).
3. Verify response time and integrity.",Complaint with 40+ attachments and 3-year history. 400 concurrent test users.,"Action completes in <3s (95th). No freeze, data loss, or corruption. Error rate <1%.",Performance
CEPC-TC-00201,CEPC-US-002,"Happy Path - As any CEPC role, I want Advanced Search (Complaint Num...",User logged in with correct role via Kavach. Relevant master data and test complaint/NO record in correct starting state. Email/SMS/OCR services available.,"1. Navigate to role-appropriate view.
2. Open complaint or perform primary action (create draft, send to next role, close, assign Contact Person, etc.).
3. Fill mandatory fields, choose assignment mode if applicable.
4. Save & Proceed / Submit.
5. Verify status change, history, notifications, and any auto-actions (letter, assignment, color, SLA timer).",Valid starting complaint/NO record. Active users available. Test complainant with email + mobile. English printed letter scan for OCR stories.,Action succeeds cleanly. Correct next status. Full audit history with user + timestamp. Notifications triggered. Color/SLA updated. No validation errors.,Positive
CEPC-TC-00202,CEPC-US-002,Negative - Unauthorized Role or Permission Denied,"Logged in as role without permission for the action (e.g., Reviewer trying to forward to Regulatory Body, DO trying to reopen).","1. Login as unauthorized role.
2. Attempt restricted action on eligible complaint.
3. Observe UI (button hidden/disabled) or validation error.
4. Check audit log for attempt.",Complaint in state where higher-role action is possible. Lower-role test user in same territory.,Action blocked with clear message ('Insufficient permission' or specific role requirement). No status change. Attempt logged. No data leakage.,Negative
CEPC-TC-00203,CEPC-US-002,Edge - Missing Mandatory / Invalid Value / Boundary,"Complaint in valid state. One mandatory field blank or invalid data entered (e.g., future date in past, 513 char custom text, empty reason for transfer).","1. Open form.
2. Leave one mandatory blank or enter invalid value.
3. Submit and observe inline + final error.
4. Correct and re-submit to confirm recovery.",513+ chars in custom closure text. Past date for meeting. Empty mandatory reason. Compensation-like field if applicable (though not core to CEPC).,"Red highlighting on invalid fields. Specific actionable error message. Submit blocked until fixed. After correction, succeeds cleanly.",Edge
CEPC-TC-00204,CEPC-US-002,Edge - Large History / Concurrent Users / Performance,System under 400+ concurrent load. Complaint has very long history or many attachments.,"1. Use large test complaint or simulate load.
2. Perform action (search, edit, status change, report).
3. Verify response time and integrity.",Complaint with 40+ attachments and 3-year history. 400 concurrent test users.,"Action completes in <3s (95th). No freeze, data loss, or corruption. Error rate <1%.",Performance
CEPC-TC-00301,CEPC-US-003,"Happy Path - As any user, I want real-time bell + email/SMS notifica...",User logged in with correct role via Kavach. Relevant master data and test complaint/NO record in correct starting state. Email/SMS/OCR services available.,"1. Navigate to role-appropriate view.
2. Open complaint or perform primary action (create draft, send to next role, close, assign Contact Person, etc.).
3. Fill mandatory fields, choose assignment mode if applicable.
4. Save & Proceed / Submit.
5. Verify status change, history, notifications, and any auto-actions (letter, assignment, color, SLA timer).",Valid starting complaint/NO record. Active users available. Test complainant with email + mobile. English printed letter scan for OCR stories.,Action succeeds cleanly. Correct next status. Full audit history with user + timestamp. Notifications triggered. Color/SLA updated. No validation errors.,Positive
CEPC-TC-00302,CEPC-US-003,Negative - Unauthorized Role or Permission Denied,"Logged in as role without permission for the action (e.g., Reviewer trying to forward to Regulatory Body, DO trying to reopen).","1. Login as unauthorized role.
2. Attempt restricted action on eligible complaint.
3. Observe UI (button hidden/disabled) or validation error.
4. Check audit log for attempt.",Complaint in state where higher-role action is possible. Lower-role test user in same territory.,Action blocked with clear message ('Insufficient permission' or specific role requirement). No status change. Attempt logged. No data leakage.,Negative
CEPC-TC-00303,CEPC-US-003,Edge - Missing Mandatory / Invalid Value / Boundary,"Complaint in valid state. One mandatory field blank or invalid data entered (e.g., future date in past, 513 char custom text, empty reason for transfer).","1. Open form.
2. Leave one mandatory blank or enter invalid value.
3. Submit and observe inline + final error.
4. Correct and re-submit to confirm recovery.",513+ chars in custom closure text. Past date for meeting. Empty mandatory reason. Compensation-like field if applicable (though not core to CEPC).,"Red highlighting on invalid fields. Specific actionable error message. Submit blocked until fixed. After correction, succeeds cleanly.",Edge
CEPC-TC-00304,CEPC-US-003,Edge - Large History / Concurrent Users / Performance,System under 400+ concurrent load. Complaint has very long history or many attachments.,"1. Use large test complaint or simulate load.
2. Perform action (search, edit, status change, report).
3. Verify response time and integrity.",Complaint with 40+ attachments and 3-year history. 400 concurrent test users.,"Action completes in <3s (95th). No freeze, data loss, or corruption. Error rate <1%.",Performance
CEPC-TC-00401,CEPC-US-004,"Happy Path - As a CEPC Admin, I want to create/edit CEPC users (DO, ...",User logged in with correct role via Kavach. Relevant master data and test complaint/NO record in correct starting state. Email/SMS/OCR services available.,"1. Navigate to role-appropriate view.
2. Open complaint or perform primary action (create draft, send to next role, close, assign Contact Person, etc.).
3. Fill mandatory fields, choose assignment mode if applicable.
4. Save & Proceed / Submit.
5. Verify status change, history, notifications, and any auto-actions (letter, assignment, color, SLA timer).",Valid starting complaint/NO record. Active users available. Test complainant with email + mobile. English printed letter scan for OCR stories.,Action succeeds cleanly. Correct next status. Full audit history with user + timestamp. Notifications triggered. Color/SLA updated. No validation errors.,Positive
