--- Sheet: Cover & Instructions ---
1. Review Verification sheet first for flagged ambiguities → clarify with CEPD/RBI stakeholders.,,,,,,,
"2. Prioritize Phase 1 items (status bar, compensation validation, digital signature, OCR, RB-IOS 2026 enforcement, role-based closure clauses).",,,,,,,
3. Expand to full ~120 stories in grooming workshop (this set covers core critical paths deeply).,,,,,,,
4. Link to Jira/Azure DevOps using the permanent US IDs.,,,,,,,
,,,,,,,
ASSUMPTIONS IN THIS BACKLOG,,,,,,,
• Kavach platform provides SSO + RBAC (as referenced in BRD).,,,,,,,
• Notification utility and Email/SMS gateway are enterprise platform components.,,,,,,,
• Digital signature provider and OCR engine (English typed only) to be selected in design phase.,,,,,,,
• Threshold/overflow mapping and entity-DO mapping master data provided by RBI.,,,,,,,
• MOM remains offline in Phase 1 (as per BRD scope); digital MOM builder is future.,,,,,,,
• Legacy complaints (pre July 2026) retain RB-IOS 2021 closure clauses on reopen.,,,,,,,

--- Sheet: User Stories ---
US ID,Role,User Story (Connextra),BRD Reference,Priority,Story Points,Acceptance Criteria,Tags
RBIO-US-001,Ombudsman Admin / All RBIO Roles,"As an RBIO user, I want to login via Kavach SSO (Ekamev auth + Kavach authorization) and land on a role-specific home screen showing only my permitted views (CRPC Complaints, RBIO Complaints, Complaints), so that I have secure, immediate access without managing separate credentials.","FR-RBIO-001, 6.5.3.1 (Ombudsman Admin login), Security SR-02, SR-06",High,5,"• SSO successful with valid RBI credentials
• Role-based views loaded (no cross-role leakage)
• Session timeout after 15 min inactivity with re-auth prompt
• Audit log created for login event","Security, RBAC, Kavach, Onboarding"
RBIO-US-002,All RBIO Roles,"As any RBIO role, I want a color-coded complaint list on the home screen with filters for Status Code and Color Code (White=new, Red=RE comm sent, Green=RE response, Yellow=sent back to DO, Pink=withdrawn), so that I can visually prioritize work and quickly filter my queue.","6.5.2 Filter by Color Code, 6.5.1 Filter by Status Code, FR-RBIO-003, FR-RBIO-004",High,3,"• Color coding applied correctly per status
• Both filters work independently and combined
• Max 100 complaints shown with pagination
• 'Complaint Assigned to Me' is default prominent view","Dashboard, UX, Filtering"
RBIO-US-003,"Ombudsman Admin, Dealing Official, Reviewer, DRBIO, Ombudsman","As an authorized RBIO user, I want to use Advanced Search with fields Complaint Number, Complainant Name/Mobile/Email, Status Code, Entity Name, Mode of Receipt, Reported On date range, so that I can locate any complaint quickly without scrolling long lists.","6.5.4.6 Advance Search, FR-RBIO-006",High,3,"• Partial match supported where specified (e.g., Entity Name, Complainant Name)
• Date range validation (max 1 year span recommended)
• Search results respect role-based data visibility
• Clear button resets all filters","Search, UX"
RBIO-US-004,All RBIO Roles,"As any RBIO user, I want real-time in-app bell notifications + email/SMS for new assignment, status change, pending >5 days, RE response overdue, document upload link used/expired, and duplicate complaint detected, so that I never miss time-sensitive actions and SLA breaches are avoided.","6.5.4.14 Alerts and Notifications, 6.5.4.12 Communication, FR-RBIO-029 (part)",High,5,"• Notification utility templates used
• Configurable thresholds (5/15/20 days for NO record, 48h amber SLA)
• Email/SMS sent within 5 min of trigger
• Bell icon shows unread count; clicking opens relevant complaint","Notifications, SLA, Real-time"
RBIO-US-005,Ombudsman Admin,"As an Ombudsman Admin, I want to create new RBIO users (Dealing Official, Reviewer, DRBIO, Ombudsman) by filling Employee Details, User Scope (company/territory), Access Permission (role), and set initial password or trigger Kavach onboarding, so that new joiners can start processing complaints immediately.","6.5.3.1 Role Management, FR-RBIO-001 (access), User onboarding in scope",High,5,"• All mandatory fields validated (red asterisks)
• Duplicate login ID prevented
• Role matrix enforced (no invalid role-territory combo)
• Welcome email/SMS triggered via notification utility
• Audit log of user creation with admin ID + timestamp","User Management, Admin, Kavach"
RBIO-US-006,Ombudsman Admin,"As an Ombudsman Admin, I want to select multiple users and bulk mark them Active/Inactive or mark 'On Leave' (with reason and dates), so that I can quickly handle team absences without individual edits and prevent new complaints from being assigned to unavailable users.","6.5.3.1 (bulk marking, On Leave), Gap #10, FR-RBIO-035 (prevent assignment to inactive)",High,3,"• Bulk action available only to Admin role
• On Leave flag prevents auto-assignment (round robin/entity logic skips them)
• Pending complaints of on-leave users trigger Admin notification for manual reassignment
• History of status changes retained in user audit","User Management, Bulk, Assignment Logic"
RBIO-US-007,Ombudsman Admin,"As an Ombudsman Admin, I want to reassign one or many complaints in bulk to another active user in the same office (Change Owner), with mandatory comment, so that workload can be balanced or complaints can be moved when a user goes on leave or resigns.","6.5.3.1 (Change Owner bulk), 6.5.4.3 Audit Trail",High,3,"• Only active users shown in target picker
• Full audit trail (old owner, new owner, timestamp, comment)
• Notification sent to new owner and previous owner
• Cannot reassign closed complaints except via Ombudsman reopen flow","Workflow, Reassignment, Admin"
RBIO-US-008,Ombudsman Admin,"As an Ombudsman Admin, I want full visibility and export access to all Ombudsman reports (RBIO Main Detailed Report with 60+ columns, drill-down on NO Record count, ageing, compensation awarded, advisory/award dates), so that I can monitor office performance and provide data to CEPD leadership.","6.5.4.10 Reports, FR-RBIO-032, FR-RBIO-033",Medium,5,"• Report respects Processing Office = Admin territory (or all if super admin)
• Max 1 year date range enforced for performance
• Drill-down on Count of NO Record shows 6-column popup (Entity, NO Record ID, dates, status)
• Export to approved formats (Excel/PDF) with T-1 data snapshot","Reports, Export, Analytics"
RBIO-US-009,Ombudsman Admin,"As an Ombudsman Admin, I want to upload and manage closure letter templates and digital signature certificates for the office, so that all closure communications are standardized, branded, and legally signed before dispatch.","6.5.3.1 (upload templates), 6.5.4.2 Automatic Closure Communication, Gap #04",High,3,"• Template max 512 char custom text + system variables (complainant name, complaint #, closure clause, date)
• Digital signature mandatory before 'Complaint Closed' status can be set
• Versioning of templates with effective date
• All roles can view but only Admin can upload/replace","Templates, Digital Signature, Compliance"
RBIO-US-010,Ombudsman Admin,"As an Ombudsman Admin, I want to view Legal Case Details and closure clause/files for any closed complaint in my office, and update legal case status if complainant approaches court later, so that ongoing litigation is tracked without reopening the complaint workflow.","6.5.3.1 (Legal Case update), 6.5.4.4 Complaint Navigation Tabs",Medium,2,"• Read-only for closed complaints except Legal Case tab (editable)
• History of legal updates retained in complaint history
• No workflow status change triggered by legal update alone","Legal, Closed Complaints, Admin"
RBIO-US-011,Dealing Official,"As a Dealing Official, I want to create a Draft Complaint in CRPC Layout for physical letters, with OCR auto-filling fields from scanned English typed letter (not handwritten), attach the original scan, and on Save & Proceed have it assigned round-robin to CRPC DEO, so that physical complaints enter the system quickly with minimal manual typing errors.","Gap #14, 6.5.3.2 (Draft Complaint creation), In Scope OCR (English typed only), FR-RBIO-019 (Switch Process related)",High,8,"• OCR limited to printed/typed English; handwritten rejected with clear message + manual entry option
• Original scan auto-attached and visible in Attachments tab
• Mandatory fields validated before Save & Proceed
• Round-robin to active CRPC DEO only; fallback to supervisor if none available
• SLA clock starts on draft creation","OCR, Physical Letters, Intake, CRPC"
RBIO-US-012,Dealing Official,"As a Dealing Official, I want to perform 'Switch Process' on legacy (pre-RB-IOS 2026) complaints that are in Approved status in CRPC, choosing the target milestone (Register/Assessment/Conciliation/Forward/Final Decision) in RBIO layout, so that old complaints are migrated without losing history and processed under correct scheme rules.","6.5.3.2 (Switch Process), 6.5.4.9 Scheme Transition Control",High,5,"• Available only after CRPC Reviewer approval
• Red button + detail page action
• Scheme flag set based on original creation date or explicit selection
• Full history preserved; new RBIO status codes applied from chosen milestone
• Notification to receiving DO/Reviewer","Migration, Legacy, Scheme Transition"
RBIO-US-013,Dealing Official,"As a Dealing Official, I want new complaints (from Portal or CRPC) assigned to me automatically based on the active logic for my office (default: Entity Name mapping from RBI master; alternative: Round Robin or Complaint Category), with fallback to Regional Admin if mapped user is inactive/on leave, so that every complaint has an owner immediately and workload is balanced.","6.5.4.8 Assignment Logic, 6.5.4.7 Threshold Logic, FR-RBIO-035",High,5,"• Super Admin configures active logic per office
• Threshold check before assignment; overflow follows RBI-provided sequence
• Vernacular complaints exempt from threshold
• Clear audit: 'Assigned by system logic X because Y'
• DO sees it in 'Complaint Assigned to Me' status immediately","Assignment, Workload Balancing, Threshold"
RBIO-US-014,Dealing Official,"As a Dealing Official, I want to add up to 6 additional Regulated Entities to a complaint (with NO/PNO auto-created and assigned 'Information Required' status), and manually search/add RE/NO when multiple entities involved, so that complex multi-party complaints are fully captured for routing and tracking.","6.5.3.2 (Additional entity details), 6.5.4.1 Regulated Entity Record Management",Medium,3,"• 'Add NO/Contact Records' button available in Register/Assessment
• Auto NO record creation with counter for status changes
• If NO/PNO unavailable → auto-assign to Regional Admin
• FRC flag visible on NO record and complaint
• PNO can edit/reassign any NO record assigned to them","Multi-Entity, NO Record, RE Integration"
RBIO-US-015,Dealing Official,"As a Dealing Official, I want a live SLA countdown timer visible on the complaint edit screen (amber <48h configurable, red = breached), with automated alerts at defined intervals, so that I am constantly aware of time pressure and can prioritize to meet the 30-day RE window and overall 90-day escalation targets.","Gap #02, 6.5.4.14 (pending alerts), In Scope SLA engine",High,3,"• Timer based on Date of Receipt in Processing Office or complaint creation
• Color coding on list + edit screen
• Escalation to Reviewer/DRBIO/Ombudsman at configurable thresholds
• Dashboard KPI for 'Complaints nearing SLA breach' and 'Overdue'","SLA, Timer, Compliance, RB-IOS 2026"
RBIO-US-016,Dealing Official,"As a Dealing Official, I want to mark a complaint Maintainable or Non-Maintainable under Proposed Action, propose a closure clause (auto-populated from my selection but editable by higher roles), add mandatory comments, and choose Automatic (Round Robin) or Manual assignment when sending to Reviewer / Deputy Ombudsman / Ombudsman, so that the assessment decision is captured with full audit and next role receives the case with context.","6.5.3.2 (Sent to Reviewer / DRBIO / Ombudsman), 6.5.4.5 Milestones - Assessment",High,5,"• All mandatory fields (red) validated; cannot proceed if blank
• Proposed closure clause visible and carried forward
• Default = Automatic assignment; Manual shows only active users in same office
• Full history entry created (who sent, to whom, proposed action, timestamp)
• Next possible states arrow shows valid transitions only","Workflow, Assessment, Maintainability"
RBIO-US-017,Dealing Official,"As a Dealing Official, I want to send 13-1 Notice / Information Required communications to Regulated Entities without needing Deputy Ombudsman approval, define response timeline via calendar, and have the complaint auto-highlighted + in-app notification if no response by deadline, so that routine information gathering is fast while still tracked for escalation.","6.5.3.2 (13-1 Notice without DRBIO approval), 6.5.4.13 Communication to Complainant (analogous for RE)",High,3,"• 13-1 Notice template available in Compose Email
• Response timeline mandatory; default 15 days (configurable)
• Color change + notification to DO at 50% and 100% of timeline
• RE response updates NO record status and notifies DO automatically","Communication, RE Interaction, 13-1 Notice"
RBIO-US-018,Dealing Official,"As a Dealing Official, I want to schedule/ reschedule/ complete a conciliation meeting (Meeting Scheduled → Complete → Rescheduled), capture participants (Entity/Complainant/Both), meeting details/minutes, generate templated MOM letter for signature, and attach scanned signed copy later, so that facilitation efforts are documented even though the actual meeting happens offline.","6.5.3.2 (Conciliation milestone), 6.5.4.5 Milestones",Medium,5,"• Meeting Date/Time + Participants mandatory for Scheduled
• On Complete: Yes/No accepted by Entity + minutes text box
• MOM letter generation button (template) → print/sign/scan/attach
• Status 'Meeting Scheduled' visible in color filter and dashboard KPI
• Cannot close complaint while meeting link active or pending","Conciliation, Meeting, MOM (offline)"
RBIO-US-019,Dealing Official,"As a Dealing Official, I want the system to enforce that I cannot change closure clause or speaking order content after Deputy Ombudsman or Ombudsman has made the final decision, and on Save & Proceed in Closed status I get a pop-up confirmation before auto-sending closure letter (if email available) or requiring manual upload + date entry (if no email), so that final decisions are respected and closure communication is always sent with proof of dispatch.","6.5.3.2 (Final Decision), 6.5.4.2 Automatic Closure Communication, Gap #04",High,5,"• Lock fields after higher-role decision
• Pop-up: 'Details will be sent via email/SMS. OK / Edit?'
• If email empty: 'Generate Letter' button → upload required before close
• Date of sending auto-captured or manually entered (mandatory to close)
• SMS always sent to complainant mobile if available; audit of dispatch","Closure, Digital Signature, Communication, Lock"
RBIO-US-020,Dealing Official,"As a Dealing Official, I want to process Award Passed complaints by updating NO record with compensation sought/awarded (capped at ₹30L consequential + ₹3L harassment), send communication to Nodal Officer, and set status 'Award Passed', so that award implementation tracking starts immediately and compensation limits are never exceeded.","6.5.3.2 (Award Passed), 6.5.4.9 (compensation), FR-RBIO-026, FR-RBIO-027, RB-IOS 2026 Para 8(3)",High,5,"• Validation: Compensation Awarded ≤ Compensation Sought and within caps (error if exceeded)
• Fields captured on both NO record and Ombudsman layout
• NO record status updated; PNO/NO notified
• Cannot exceed cap even on revised award after reopen","Award, Compensation Cap, RB-IOS 2026, NO Record"
RBIO-US-021,Dealing Official,"As a Dealing Official, I want a 'Communication to Complainant' checkbox (available on most statuses except final closed states) that, when checked and saved, sends a 7-day expiring secure link for additional document upload (with email + mobile OTP), and prevents me from closing the complaint while the link is active, so that I can request missing information without risking premature closure.",6.5.4.13 Communication to Complainant - uploading additional documents,High,5,"• Link active 7 days; auto flag 'Documents Submitted' = Yes/No on use/expiry
• Cannot resend while active; cannot close complaint while active
• OTP validation mandatory on complainant side
• Attachments from complainant appear in Attachments tab with source flag
• Official email IDs only (CRPC@rbi.org.in etc.) enforced","Document Request, 7-day Link, Security, OTP"
RBIO-US-022,Dealing Official,"As a Dealing Official, I want to forward a complaint to another RBIO/CEPC office or Other RBI Department / Regulatory Body with mandatory Reason for Transfer, after which CRPC Head must approve/reject before it is assigned to the target office DO, so that inter-office transfers are controlled and vernacular complaints are handled appropriately.","6.5.4.11 Sent to Other Office, 6.5.3.5 / 6.5.3.6 Forward actions, CRPC Head approval",High,3,"• CRPC Head approval step mandatory for RBIO→RBIO or RBIO→CEPC
• On approve: auto region update + assignment to target DO (New Complaint / Sent to DO status)
• On reject: returned to previous owner with mandatory rejection comments
• History of all transfers maintained
• Vernacular flag respected (no threshold impact)","Forward, Inter-Office, CRPC Approval, Vernacular"
RBIO-US-023,Reviewer,"As a Reviewer, I want to review complaints sent to me, modify the proposed closure clause if needed, and choose to send to Deputy Ombudsman (auto or manual), Ombudsman (auto), or send back to DO (mandatory comments, auto to previous active DO or manual select if on leave), so that I can perform quality control before escalation.","6.5.3.3 Reviewer - Assessment Actions, 6.5.4.5 Milestones",High,5,"• Proposed clause from DO is editable by Reviewer
• Send back auto-targets last active DO; error + manual picker if on leave
• All actions create immutable history entry
• Non-maintainable closure rights limited to delegated clauses only","Reviewer, Quality Control, Send Back"
RBIO-US-024,Reviewer,"As a Reviewer, I want to close certain non-maintainable complaints under delegated closure clauses (with pop-up sample closure letter for new RB-IOS clauses), and follow the same email/SMS or manual upload closure flow as DO, so that routine non-maintainable cases can be closed without unnecessary escalation.","6.5.3.3 (Final Decision - limited closure), 6.5.4.9 Closure Clauses (delegation)",Medium,3,"• Only non-maintainable clauses visible/usable by Reviewer
• Pop-up sample letter for newly added 2026 clauses
• Same closure communication rules as DO (email auto or manual upload + date)
• Scheme transition respected (2021 vs 2026 clauses)","Closure, Delegation, Non-Maintainable"
RBIO-US-025,Reviewer,"As a Reviewer, I want to see only the status codes relevant to my role (All, Assigned to Me, Closed, Sent Back to Reviewer, Sent to Ombudsman, Sent Back to DO, etc.) and use the same Advanced Search and color filters as other roles, so that my dashboard is not cluttered with irrelevant complaints.","6.5.3.3 (status codes visible to Reviewer), 6.5.1 / 6.5.2 Filters",Medium,2,"• Role-based view filtering enforced at query level
• No access to Ombudsman-only statuses (Advisory Complied, Award Passed, Reopen) unless explicitly forwarded","Role View, Filtering"
RBIO-US-026,Reviewer,"As a Reviewer, I want the system to prevent me from closing a complaint under appealable clauses (16(2)(c) to 16(2)(f), 15(1)(a)(b)) — those are reserved for Ombudsman / Deputy Ombudsman only — with a clear error message, so that appeal rights are protected per RB-IOS 2026.","6.5.4.9 (Appealable Clauses), Closure Clause Assignment & Visibility",High,2,"• Hard validation on save; appealable clauses hidden or disabled for Reviewer
• Clear message: 'This clause requires Ombudsman/Deputy Ombudsman authority'
• Audit log if attempt is made","RBAC, Appealable Clauses, RB-IOS 2026"
RBIO-US-027,Deputy Ombudsman,"As a Deputy Ombudsman, I want to mark complaints as Maintainable/Non-Maintainable under Deputy Ombudsman Decision, choose Facilitation or Rejection, and have the complaint sent to DO for closure processing (with proposed clauses auto-populated but editable by me), so that I can make the key maintainability decision and initiate facilitation where appropriate.","6.5.3.5 Deputy Ombudsman - Assessment & Final Decision, 6.5.4.5 Milestones",High,5,"• Facilitation/Rejection decision captured with mandatory comments
• On Facilitation: sent to DO with closure clause mandatory
• On Rejection: can close under non-maintainable clauses
• If email unavailable for closure: must use Facilitation/Rejection path (cannot force close)","DRBIO Decision, Facilitation, Maintainability"
RBIO-US-028,Deputy Ombudsman,"As a Deputy Ombudsman, I want to forward complaints to other RBIO office, CEPC office, Other RBI Department, or Other Regulatory Body (with mandatory Reason for Transfer and language note for vernacular), so that complex or jurisdictionally incorrect complaints are routed correctly with CRPC Head oversight.","6.5.3.5 Forward Milestones, 6.5.4.11",High,3,"• CRPC Head approval gate enforced
• On approve: target office DO gets 'Sent to DO' or 'New Complaint'
• Rejected transfers return with mandatory comments
• Vernacular complaints carry language flag","Forward, Routing, CRPC Head"
RBIO-US-029,Deputy Ombudsman,"As a Deputy Ombudsman, I want to send complaints back to Reviewer or DO with mandatory comments when more work/input is needed, with automatic reassignment to the last active person (or manual select if on leave), so that cases are not stuck and quality issues are addressed at the right level.","6.5.3.5 (Sent Back to Reviewer / DO), 6.5.3.3 (similar for Reviewer)",High,3,"• Mandatory comment field
• Auto to last active user; error popup + manual picker if unavailable
• Full audit trail retained
• Color coding (Yellow) applied for sent-back complaints","Send Back, Quality, Workflow"
RBIO-US-030,Deputy Ombudsman,"As a Deputy Ombudsman, I want to close non-maintainable complaints under my authorized clauses and trigger the same closure letter flow (auto email/SMS or manual with date), ensuring digital signature is applied, so that I can finalize straightforward non-maintainable cases efficiently.","6.5.3.5 Final Decision, 6.5.4.2, 6.5.4.9 (role visibility)",High,3,"• Only clauses assigned to DRBIO role visible
• Digital signature enforced before Closed status
• Same pop-up confirmation and email/SMS or manual upload logic as DO
• Scheme-aware clause list (2021 vs 2026)","Closure, DRBIO, Digital Signature"
RBIO-US-031,Deputy Ombudsman,"As a Deputy Ombudsman, I want an executive view of complaints in 'Deputy Ombudsman Decision', 'Sent Back to DRBIO', 'Award Passed', and 'Sent to Other Office' statuses, plus SLA and pending RE response KPIs for my office, so that I have situational awareness without digging through lists.","6.5.3.5 (status codes visible), 6.5.4.10 Reports access",Medium,2,"• Role-specific dashboard widgets
• Quick links to priority queues
• Ageing and breach rate visible","Dashboard, DRBIO, KPIs"
RBIO-US-032,Ombudsman,"As an Ombudsman, I want to make the final Maintainability decision (Ombudsman Decision), issue a formal Advisory (Advisory Complied status, with compliance tracking), pass an Award (with compensation capture on NO record), or close under Complaint Settled/Withdrawn/Rejected / Complaint Closed, with full authority over all closure clauses, so that I exercise the highest decision-making power per RB-IOS 2026.","6.5.3.6 Ombudsman - Final Decision, 6.5.4.9 (full visibility), FR-RBIO-024 (Advisory), FR-RBIO-026 (Award)",High,8,"• All closure clauses visible and usable
• Advisory: auto-assign to DO for NO communication; compliance date tracked
• Award: compensation fields mandatory, capped, captured on NO record too
• Settled/Withdrawn/Rejected: clause mandatory, sent to DO for closure processing
• Reopen path available only from this role","Ombudsman Decision, Advisory, Award, RB-IOS 2026"
RBIO-US-033,Ombudsman,"As an Ombudsman, I want to reopen a previously closed complaint (maintainable or non-maintainable) with mandatory reason (Appellate Authority / Court Order / Correction Required), retain full previous history and workflow trail, and have it auto-assigned to the original initiating DO for reprocessing under the original scheme's clauses, so that justified reconsiderations are handled without losing audit integrity.","6.5.3.6 (Complaint re-opened), 6.5.4.9 Scheme Transition Control, BR-02",High,5,"• Only Ombudsman can reopen
• Mandatory reason + free text
• Notification to complainant and all previous actors
• Reopened complaint carries original scheme flag; closure clauses filtered accordingly
• Full previous history visible and immutable","Reopen, Ombudsman Only, History Retention, Scheme"
RBIO-US-034,Ombudsman,"As an Ombudsman, I want to implead a third-party Regulated Entity as a party to the complaint per Clause 8(6) of RB-IOS 2026, with proper notification to all parties, so that all necessary entities are brought into the proceeding when facts warrant it.","FR-RBIO-025, RB-IOS 2026 Clause 8(6) (implead)",High,3,"• Implead action available in Assessment/Final Decision for Ombudsman
• New NO record auto-created for impleaded entity
• All parties (complainant, original RE, impleaded) notified
• Audit log of implead action with justification","Implead, Third Party, RB-IOS 2026"
RBIO-US-035,Ombudsman,"As an Ombudsman, I want to forward complaints to Other Regulatory Bodies or Other RBI Departments with validated email from master list, triggering complainant awareness email automatically, so that matters outside RBI purview are correctly escalated with proper notice.","6.5.3.6 Forward, BR-06, 6.5.4.12 Communication",Medium,2,"• Regulatory body picker from RBI master with validated email
• Auto awareness email to complainant on submit
• History maintained; status 'Sent to Other Regulatory Bodies'","Forward, Regulatory Bodies, Notification"
RBIO-US-036,Ombudsman,"As an Ombudsman, I want to update Legal Case Details on any complaint (open or closed) and view all closure clause details/files for closed complaints, so that litigation tracking and post-closure reference are always available without affecting workflow status.","6.5.3.6 (Legal case update), 6.5.3.1 (similar for Admin)",Medium,2,"• Editable Legal Case tab on any complaint
• Closed complaints: closure files viewable but workflow locked
• Updates logged in complaint history","Legal, Closed Complaints"
RBIO-US-037,Ombudsman,"As an Ombudsman, I want to see a comprehensive status list including Award Passed, Advisory Complied, Complaint Re-Open, Ombudsman Decision, Sent to Other Regulated Bodies, and Reopened complaints, plus executive KPIs (resolution time, SLA compliance, compensation/awards issued), so that I have full oversight of my office and the 24 RBIO locations.","6.5.3.6 (status codes visible to Ombudsman), 6.5.4.10 Reports",High,3,"• All RBIO statuses visible (no filtering out)
• Can view complaints across offices if authorized (super admin view)
• Quick access to reopened and award/advisory queues","Ombudsman Dashboard, Oversight, KPIs"
RBIO-US-038,Ombudsman,"As an Ombudsman, I want the system to enforce that only I (or Deputy Ombudsman for delegated clauses) can close complaints under appealable clauses, and that reopened complaints from RB-IOS 2021 retain 2021 clauses while 2026 complaints use 2026 clauses, so that appeal rights and scheme transition rules are strictly followed.","6.5.4.9 (Appealable Clauses + Scheme Transition Control), BR-02",High,3,"• Appealable clauses disabled/hidden for all other roles
• On reopen: scheme detected from original creation date/flag
• Closure clause dropdown filtered by scheme
• Hard validation prevents wrong-scheme closure","RBAC, Appealable, Scheme Transition, Compliance"
RBIO-US-039,Other Department,"As an Other Department user, I want view-only access to complaints forwarded to my department, with ability to view full history, attachments, and reports for those complaints only, so that I can provide input/comments without being able to alter workflow or closure details.","6.5.3.7 Other Department, 6.5.4.4 (view rights)",Medium,2,"• Strict view-only; no edit, no status change, no closure
• Super Admin can grant additional report access if needed
• Clear indicator that complaint is 'Assigned to Other Department'","View Only, Other Dept, RBAC"
RBIO-US-040,System / Platform Admin,"As the system, I want to enforce compensation limits (consequential loss ≤ ₹30 Lakh, harassment/mental anguish ≤ ₹3 Lakh) with clear validation error messages on Award and closure screens, and prevent any override, so that RB-IOS 2026 Para 8(3) is never violated.","Gap #06, FR-RBIO-027, RB-IOS 2026 Para 8(3), 6.5.4.9",Critical,5,"• Real-time validation on field change and on save
• Error message shows exact cap and current value
• Applies to initial award and any revised award after reopen
• Audit log of any attempt to exceed cap (even if blocked)","Compliance, Compensation Cap, Validation, RB-IOS 2026"
RBIO-US-041,System / Platform Admin,"As the system, I want page load times for complaint list and detail pages to stay under 3 seconds at 95th percentile under 500 concurrent RBIO users, with horizontal auto-scaling, so that users experience responsive performance even during peak complaint intake periods.","NFR-007, PSR-02, PSR-05, PSR-06",High,8,"• Performance benchmark validated in load testing before go-live
• Monitoring dashboard for response time, throughput, error rate
• Auto-scaling triggered at defined thresholds
• No transaction failure rate >1% under 3x peak load","Performance, Scalability, NFR"
RBIO-US-042,System / Security Admin,"As the system, I want all data at rest AES-256 encrypted, in transit TLS 1.3+, immutable audit logs for every action (assignment, status change, closure, reopen, user management), session timeout after 15 min, and VAPT passed with critical findings remediated before go-live, so that citizen PII and complaint integrity meet RBI cybersecurity framework and DPDP Act 2023.","SR-01 to SR-11, NFR-002, NFR-009, NFR-013, DPDP compliance",Critical,13,"• Encryption verified in infrastructure review
• Audit logs tamper-evident; any modification attempt flagged + alerted
• 15-min timeout enforced globally; re-auth for closed/high-priority actions
• VAPT sign-off required before production deployment
• PII minimization in role-based views (Other Dept cannot see internal processing notes)","Security, Encryption, Audit, DPDP, VAPT"

--- Sheet: Test Cases ---
TC ID,Parent US ID,Test Title,Pre-conditions,Test Steps,Test Data,Expected Result,Test Type
RBIO-TC-00101,RBIO-US-001,"Happy Path - As an RBIO user, I want to login via Kavach SSO (Ekamev auth...","User logged in with correct role via Kavach. Test complaint exists in appropriate status. All master data (entities, users, thresholds) loaded.","1. Navigate to relevant view (Assigned to Me / All Complaints).
2. Open complaint detail.
3. Perform the primary action described in the story (e.g., select status, fill mandatory fields, choose assignment mode).
4. Save & Proceed / Submit.
5. Verify next status, notifications, history entry, and any auto-actions (letter, assignment, color change).",Valid complaint in correct starting status for the role/action. Active users available for assignment. Email/SMS configured for test complainant/RE.,Action succeeds. Correct next status applied. Full audit history created with user ID + timestamp. Notifications triggered to relevant parties. Color coding / SLA timer updated if applicable. No validation errors.,Positive
RBIO-TC-00102,RBIO-US-001,Negative - Unauthorized Role attempts action,"User logged in with a role that should NOT have permission (e.g., Reviewer trying Ombudsman-only action, DO trying to close appealable clause).","1. Login as unauthorized role.
2. Navigate to complaint that would allow the action for higher role.
3. Attempt to perform the restricted action (button hidden/disabled or validation on submit).
4. Observe error / UI behavior.",Complaint in status where higher-role action is possible. Test user has lower role but same office/territory.,Action is blocked (button not visible or clear 'Insufficient permission' / 'This action requires Ombudsman authority' message). No status change occurs. Attempt logged in audit trail. No data leakage.,Negative
